Date of Despatch,Industry,Customer ID,Sales Value
01/07/2007,GP,Khalda Petroleum Company,1218.00
01/07/2007,GP,Khalda Petroleum Company,2520.00
01/07/2007,GP,Khalda Petroleum Company,11892.00
01/07/2007,GP,BP Exploration & Operating Co Ltd,162900.00
01/07/2007,GP,Petroleum Development Oman LLC,28720.00
01/07/2007,GP,Petroleum Development Oman LLC,768.00
01/07/2007,GP,Petroleum Development Oman LLC,1958.00
01/07/2007,GP,Petroleum Development Oman LLC,398.00
01/07/2007,GP,PPS Pipeline Systems GmbH,2460.00
01/07/2007,GP,"Kinder Morgan Production /Co, LP",41695.00
01/07/2007,GP,Oxy Permian-Terrell Gas Plant,163181.00
01/07/2007,GP,Petroleum Authority of Thailand,265650.00
01/07/2007,GP,Petroleum Authority of Thailand,1704.00
01/07/2007,GP,Petroleum Authority of Thailand,880.00
01/07/2007,GP,BP Exploration Operating Co Ltd,70623.00
01/07/2007,GP,BP Exploration Operating Co Ltd,85000.00
01/07/2007,GP,BP Exploration Operating Co Ltd,2321.00
01/07/2007,GP,BP Exploration Operating Co Ltd,4880.00
01/07/2007,GP,BP Exploration Operating Co Ltd,1068.00
01/07/2007,GP,Repsol YPF SA,9962.00
01/07/2007,GP,Repsol YPF SA,267.00
01/07/2007,GP,Repsol YPF SA,412.00
01/07/2007,GP,Repsol YPF SA,134.00
01/07/2007,CO2,Consorgas Srl,14738.00
01/07/2007,CO2,Tecno Project Industriale,2127.00
01/07/2007,CO2,Tecno Project Industriale,4495.00
01/07/2007,AM,Qatar Fertiliser Co (SAQ),135609.00
01/07/2007,AM,Qatar Fertiliser Co (SAQ),40200.00
01/07/2007,AM,JSC Cherepovetsky AZOT,125169.00
01/07/2007,AM,Jsc Nitrofert,135.00
01/07/2007,AM,Jsc Nitrofert,152625.00
01/07/2007,AM,Jsc Nitrofert,135667.00
01/07/2007,AM,Jsc Nitrofert,25438.00
01/07/2007,AM,Chemopetrol AS,13728.00
01/07/2007,AM,Chemopetrol AS,282033.00
01/07/2007,AM,Yara Porsgrunn Ammon,88432.00
01/07/2007,AM,Yara Porsgrunn Ammon,93422.00
01/07/2007,AM,Yara Porsgrunn Ammon,151289.00
01/07/2007,AM,Yara Porsgrunn Ammon,168170.00
01/07/2007,AM,Yara Porsgrunn Ammon,243608.00
01/07/2007,AM,Saudi Arabian Fertiliser Co,441455.00
01/07/2007,RER,Praxair,19031.00
01/07/2007,RER,Praxair,38063.00
01/07/2007,REP,Saudi Aramco Dammam,0.00
01/07/2007,REI,Praxair,23500.00
01/07/2007,REI,Air Products,9796.00
01/07/2007,NAC,HAIFA CHEMICALS LTD (NORTH),202.00
01/07/2007,NAC,HAIFA CHEMICALS LTD (NORTH),202.00
01/07/2007,NAC,HAIFA CHEMICALS LTD (NORTH),202.00
01/07/2007,ME,Coogee Chemicals PTY. Ltd,9845.00
01/07/2007,ME,National Methanol Company,0.00
01/07/2007,ME,Atlas Methanol Company Unlimited,0.00
01/07/2007,ME,Baotou Shenhua Coal,255008.00
01/07/2007,ME,BASF Aktiengesellschaft,0.00
01/07/2007,GTL,Davy Process Technology Ltd,98088.00
01/07/2007,GTL,PetroSA,62945.00
01/07/2007,GTL,Statoil GTL AS,62945.00
01/07/2007,GP,BP Exploration Operating Co Ltd,25313.00
01/07/2007,GP,Saudi Aramco - Khursaniyah,122923.00
01/07/2007,GP,ConocoPhillips Indonesia Inc Ltd,10000.00
01/07/2007,GP,Statoil ASA,2000.00
01/07/2007,GP,DBI AILSA,8822.00
01/07/2007,AM,PT Kaltim Parna Industri,7478.00
01/07/2007,AM,PT Kaltim Parna Industri,16789.00
01/07/2007,AM,JSC Togliattiazot,0.00
01/07/2007,AM,PT Kaltim Parna Industri,3475.00
01/08/2007,RNP,Mahler AGS GmbH,1382.00
01/08/2007,RNP,Mahler AGS GmbH,8178.00
01/08/2007,RNP,Mahler AGS GmbH,691.00
01/08/2007,RNP,Mahler AGS GmbH,3216.00
01/08/2007,RER,Shell Deutschland Oil GmbH,11624.00
01/08/2007,RER,Petronas Penapisan (Melaka)Sdn Bnd,77545.00
01/08/2007,RER,Petronas Penapisan (Melaka)Sdn Bnd,84296.00
01/08/2007,RER,Societe Ivorienne De Raffinage,39697.00
01/08/2007,RER,Societe Ivorienne De Raffinage,273740.00
01/08/2007,RER,Preem Petroleum AB (publ),209203.00
01/08/2007,RER,Petronas Penapisan (Melaka)Sdn Bnd,1983.00
01/08/2007,RER,National Coop Refiners Assoc,34646.00
01/08/2007,RER,National Coop Refiners Assoc,34735.00
01/08/2007,RER,Chiyoda Corporation,6496.00
01/08/2007,RER,James Hogg & Sons Ltd,1320.00
01/08/2007,RER,GS Caltex Corporation,8132.00
01/08/2007,RER,Chiyoda Corporation,252.00
01/08/2007,REP,GS Caltex Corporation,8132.00
01/08/2007,REP,GS Caltex Corporation,73188.00
01/08/2007,REP,Kashima Oil Co Ltd,93426.00
01/08/2007,REP,Kashima Oil Co Ltd,11678.00
01/08/2007,REP,SK Incheon Oil Co Ltd,1019.00
01/08/2007,REP,SK Incheon Oil Co Ltd,8659.00
01/08/2007,REP,"ConocoPhillips,  Inc.",653.00
01/08/2007,REP,Saudi Aramco Dammam,0.00
01/08/2007,REP,Shell Refining Co - Port Dickson,101200.00
01/08/2007,REO,Nan Ya Plastics,8740.00
01/08/2007,REO,Nan Ya Plastics,86802.00
01/08/2007,REI,"Air Products and Chemicals, Inc.",19081.00
01/08/2007,REI,Air Products & Chemicals,134230.00
01/08/2007,REI,Air Products & Chemicals,22732.00
01/08/2007,REI,Air Products & Chemicals,5797.00
01/08/2007,REI,Air Products & Chemicals,249018.00
01/08/2007,REI,Air Products & Chemicals,200899.00
01/08/2007,REI,Air Products & Chemicals,432230.00
01/08/2007,REI,Air Products & Chemicals,225317.00
01/08/2007,REI,Air Products & Chemicals,27117.00
01/08/2007,REI,Linde Gas,301346.00
01/08/2007,REI,Praxair,797.00
01/08/2007,REI,Praxair,24170.00
01/08/2007,REI,Praxair,3359.00
01/08/2007,REI,Praxair,10019.00
01/08/2007,REI,Praxair,134.00
01/08/2007,REI,Praxair,871.00
01/08/2007,REI,Praxair,1742.00
01/08/2007,REI,PRAXAIR INC.,8594.00
01/08/2007,REI,PRAXAIR INC.,1058.00
01/08/2007,REI,PRAXAIR INC.,1058.00
01/08/2007,REI,PRAXAIR INC.,1058.00
01/08/2007,REI,Praxair,36846.00
01/08/2007,REI,Praxair,648.00
01/08/2007,REI,Praxair,1530.00
01/08/2007,REI,Air Products and Chemicals,115575.00
01/08/2007,REI,Air Products and Chemicals,81518.00
01/08/2007,REI,Air Products and Chemicals,57166.00
01/08/2007,REH,Isu Chemical Co Ltd,827.00
01/08/2007,REH,Isu Chemical Co Ltd,41531.00
01/08/2007,REH,Isu Chemical Co Ltd,21814.00
01/08/2007,REH,"Mitsubishi Chemicals, Yokkaichi",27309.00
01/08/2007,REH,"Mitsubishi Chemicals, Yokkaichi",36411.00
01/08/2007,REH,Cabot Carbon Limited,4290.00
01/08/2007,REH,Cabot Carbon Limited,5125.00
01/08/2007,REH,Bayer S/A,9897.00
01/08/2007,REH,Cabot Carbon Limited,17600.00
01/08/2007,REH,"Mitsui Chemicals, Iwakuni",14353.00
01/08/2007,REH,"Mitsui Chemicals, Iwakuni",14718.00
01/08/2007,REH,Paul Scherrer Institut,505.00
01/08/2007,REH,Paul Scherrer Institut,77.00
01/08/2007,RED,Sidor C.A.,187054.00
01/08/2007,RED,Sidor C.A.,187054.00
01/08/2007,RED,Sidor C.A.,44351.00
01/08/2007,RED,Sidor C.A.,44351.00
01/08/2007,NAC,Dongbu Hitek Cok Co,16164.00
01/08/2007,NAC,Tianji Coal Company,18015.00
01/08/2007,ME,Atlantic Methanol,230612.00
01/08/2007,ME,Atlantic Methanol,35237.00
01/08/2007,ME,Methanol Holdings Trinidad Ltd.,5481.00
01/08/2007,ME,Coogee Energy Pty. Ltd,214485.00
01/08/2007,ME,Coogee Energy Pty. Ltd,11604.00
01/08/2007,GP,Petroleum Development Oman LLC,1655.00
01/08/2007,GP,Petroleum Development Oman LLC,1655.00
01/08/2007,GP,ADM,28691.00
01/08/2007,GP,BP,15385.00
01/08/2007,GP,Quirk Creek,44292.00
01/08/2007,GP,Quirk Creek,923.00
01/08/2007,GP,ExxonMobil Prod. Deutschland,12424.00
01/08/2007,GP,Mobil North Sea Limited,1041947.00
01/08/2007,GP,Mobil North Sea Limited,1632.00
01/08/2007,GP,Carigali Hess Operating Co,11980.00
01/08/2007,GP,Carigali Hess Operating Co,1210.00
01/08/2007,AM,Atlantic Methanol,230612.00
01/08/2007,AM,Atlantic Methanol,35237.00
01/08/2007,AM,Yara Porsgrunn Ammon,107158.00
01/08/2007,AM,Yara Porsgrunn Ammon,173687.00
01/08/2007,AM,Saudi Arabian Fertiliser Co,103472.00
01/08/2007,AM,Qatar Fertiliser Co (SAQ),75421.00
01/08/2007,AM,Sherritt International Corp,108654.00
01/08/2007,AM,Sherritt International Corp,4732.00
01/08/2007,AM,Sherritt International Corp,14646.00
01/08/2007,AM,JSC MINUDOBRENIYA,138034.00
01/08/2007,AM,JSC MINUDOBRENIYA,168811.00
01/08/2007,AM,Saudi Arabian Fertiliser Co,15552.00
01/08/2007,AM,Saudi Arabian Fertiliser Co,23304.00
01/08/2007,AM,Saudi Arabian Fertiliser Co,166578.00
01/08/2007,AM,Egyptian Fertilizer Co,205387.00
01/08/2007,AM,Egyptian Fertilizer Co,60606.00
01/08/2007,AM,BASF AG,421414.00
01/08/2007,AM,BASF AG,16700.00
01/08/2007,AM,BASF AG,668181.00
01/08/2007,AM,Buckingham Industries Ltd,450.00
01/08/2007,AM,Dow Corning Corporation,1254.00
01/08/2007,RET,The Hong Kong & China Gas Co. Ltd,92400.00
01/08/2007,RER,KNPC MAB,35903.00
01/08/2007,RER,S-Oil Corporation,715.00
01/08/2007,REI,Praxair,20000.00
01/08/2007,REI,"Air Products and Chemicals, Inc.",35340.00
01/08/2007,REH,Cabot Carbon Limited,13000.00
01/08/2007,NAC,Tianji Coal Company,202.00
01/08/2007,ME,Dor Chemicals Limited.,51800.00
01/08/2007,GP,Quirk Creek,8882.00
01/08/2007,AM,Egyptian Fertilizer Co,0.00
01/08/2007,AM,Razi 3,16364.00
01/08/2007,AM,Egyptian Fertilizer Co,4714.00
01/08/2007,AM,Egyptian Fertilizer Co,1345.00
01/08/2007,AM,JSCo Minudobreniya,0.00
01/08/2007,AM,Kemira Growhow UK Ltd,0.00
01/09/2007,AM,MOPCO,170853.00
01/09/2007,AM,MOPCO,170853.00
01/09/2007,AM,JSC Togliattiazot,19865.00
01/09/2007,AM,Asean Bintulu Fertiliser Sdn,113139.00
01/09/2007,AM,SC Azomures SA,116256.00
01/09/2007,AM,MOPCO,79160.00
01/09/2007,AM,MOPCO,79160.00
01/09/2007,AM,MOPCO,178370.00
01/09/2007,AM,MOPCO,178370.00
01/09/2007,AM,MOPCO,199551.00
01/09/2007,AM,MOPCO,199551.00
01/09/2007,AM,MOPCO,44356.00
01/09/2007,AM,MOPCO,44356.00
01/09/2007,AM,MOPCO,191962.00
01/09/2007,AM,MOPCO,191962.00
01/09/2007,AM,JSC Togliattiazot,193182.00
01/09/2007,AM,MOPCO,157462.00
01/09/2007,AM,MOPCO,157462.00
01/09/2007,AM,SC Azomures SA,170182.00
01/09/2007,AM,PCS Nitrogen Trinidad Ltd,243031.00
01/09/2007,AM,BASF AG,276094.00
01/09/2007,AM,Yara Porsgrunn Ammon,73852.00
01/09/2007,AM,MOPCO,20415.00
01/09/2007,AM,MOPCO,20415.00
01/09/2007,AM,MOPCO,454069.00
01/09/2007,AM,MOPCO,447583.00
01/09/2007,AM,BASF AG,45000.00
01/09/2007,CO2,AGA Gas AB,4520.00
01/09/2007,CO2,AGA Gas AB,7151.00
01/09/2007,EL,Hi-Rel Lids Ltd,8640.00
01/09/2007,EL,Hi-Rel Lids Ltd,10830.00
01/09/2007,EL,Hi-Rel Lids Ltd,13600.00
01/09/2007,EL,Hi-Rel Lids Ltd,27600.00
01/09/2007,EL,Hi-Rel Lids Ltd,27600.00
01/09/2007,EL,Hi-Rel Lids Ltd,27600.00
01/09/2007,EL,Hi-Rel Lids Ltd,46920.00
01/09/2007,EL,Hi-Rel Lids Ltd,23184.00
01/09/2007,EL,Hi-Rel Lids Ltd,6100.00
01/09/2007,GP,Quirk Creek,44621.00
01/09/2007,GP,Carigali-PTTEPI Operating Co,960169.00
01/09/2007,GP,Carigali-PTTEPI Operating Co,173184.00
01/09/2007,GP,Carigali-PTTEPI Operating Co,1133353.00
01/09/2007,GP,MOL Hungarian Oil and Gas Company,13233.00
01/09/2007,GP,Occidental Permian Ltd,65908.00
01/09/2007,GP,Statoil ASA,464800.00
01/09/2007,GP,RWE Dea AG,30222.00
01/09/2007,GP,ExxonMobil Production,18635.00
01/09/2007,GP,BP Exploration OP CO LTD Sullem Voe,191200.00
01/09/2007,GP,Petroleum Authority of Thailand,308000.00
01/09/2007,GP,Star Energy UK Onshore Ltd,367860.00
01/09/2007,GP,Quirk Creek,2522.00
01/09/2007,GP,Star Energy UK Onshore Ltd,4792.00
01/09/2007,GP,MOL Hungarian Oil and Gas Company,769.00
01/09/2007,GP,BP Exploration OP CO LTD Sullem Voe,1159.00
01/09/2007,GP,Carigali-PTTEPI Operating Co,4807.00
01/09/2007,GP,Carigali-PTTEPI Operating Co,4807.00
01/09/2007,GP,BP Exploration OP CO LTD Sullem Voe,1098.00
01/09/2007,GP,Petroleum Authority of Thailand,1540.00
01/09/2007,GTL,PetroSA,367003.00
01/09/2007,ME,Lanzhou Bluestar Chemical,49213.00
01/09/2007,ME,Harbin Gasification,188879.00
01/09/2007,ME,Linde Process Technologies India,388220.00
01/09/2007,ME,Deepak Fertiliser & Chemicals,124020.00
01/09/2007,ME,Lanzhou Bluestar Chemical,276134.00
01/09/2007,REH,Moa Nickel S.A. (X),11935.00
01/09/2007,REH,Margarine Manufacturing Co,2439.00
01/09/2007,REH,Margarine Manufacturing Co,10500.00
01/09/2007,REH,Moa Nickel S.A. (X),1987.00
01/09/2007,REH,Margarine Manufacturing Co,24378.00
01/09/2007,REH,Viscolube SpA,3613.00
01/09/2007,REH,Kesht Va Sanat Shomal Co,33347.00
01/09/2007,REH,Edwards Limited,4070.00
01/09/2007,REH,Edwards Limited,204.00
01/09/2007,REH,Margarine Manufacturing Co,12720.00
01/09/2007,REH,Moa Nickel S.A. (X),56888.00
01/09/2007,REH,Albion Chemical Distribution,495.00
01/09/2007,REH,Albion Chemical Distribution,495.00
01/09/2007,REH,Cabot Carbon Limited,1708.00
01/09/2007,REH,Moa Nickel S.A. (X),335.00
01/09/2007,REH,Moa Nickel S.A. (X),319.00
01/09/2007,REH,Moa Nickel S.A. (X),356.00
01/09/2007,REI,"Air Products and Chemicals, Inc.",14546.00
01/09/2007,REI,"Air Products and Chemicals, Inc.",14546.00
01/09/2007,REI,AIR PRODUCTS & CHEMICALS,34159.00
01/09/2007,REI,AIR PRODUCTS & CHEMICALS,16024.00
01/09/2007,REI,Praxair,867.00
01/09/2007,REI,Praxair,3170.00
01/09/2007,REI,Praxair,4305.00
01/09/2007,REI,Praxair,1266.00
01/09/2007,REI,Praxair,815.00
01/09/2007,REI,Praxair,3284.00
01/09/2007,REI,Air Products & Chemicals,1199.00
01/09/2007,REI,Praxair,1285.00
01/09/2007,REI,Praxair Ontario Hydrogen Plant,3244.00
01/09/2007,REI,Praxair,762.00
01/09/2007,REI,Catalyst Services,0.00
01/09/2007,REI,Praxair,647.00
01/09/2007,REI,Praxair Ontario Hydrogen Plant,110.00
01/09/2007,REI,Praxair,133.00
01/09/2007,REI,Praxair,133.00
01/09/2007,REI,Praxair,295.00
01/09/2007,REO,Dongyang Chechul Chemicals - Kunsan,20463.00
01/09/2007,REO,Dongyang Chechul Chemicals - Kunsan,9951.00
01/09/2007,REO,Dongyang Chechul Chemicals - Kunsan,63121.00
01/09/2007,REP,Propileno de Falcon Profalca C.A.,23663.00
01/09/2007,REP,ExxonMobil Oil Corp.,38858.00
01/09/2007,REP,Esso Raffinage SAF,54854.00
01/09/2007,REP,Napa Napa Refinery,2123.00
01/09/2007,REP,Propileno de Falcon Profalca C.A.,9099.00
01/09/2007,REP,Propileno de Falcon Profalca C.A.,255278.00
01/09/2007,REP,ExxonMobil Asia Pacific Pte Ltd,239050.00
01/09/2007,REP,SK Energy,413100.00
01/09/2007,REP,Esso Malaysia BHD,239050.00
01/09/2007,REP,Alliance Refining,1037000.00
01/09/2007,REP,National Coop Refiners Assoc,595.00
01/09/2007,REP,National Coop Refiners Assoc,595.00
01/09/2007,REP,National Coop Refiners Assoc,2082.00
01/09/2007,REP,National Coop Refiners Assoc,1888.00
01/09/2007,REP,Propileno de Falcon Profalca C.A.,699.00
01/09/2007,REP,Propileno de Falcon Profalca C.A.,1386.00
01/09/2007,REP,Propileno de Falcon Profalca C.A.,3714.00
01/09/2007,REP,ExxonMobil Oil Corp.,8018.00
01/09/2007,REP,Sabic UK Petrochemicals Ltd,23829.00
01/09/2007,REP,SK Energy,2066.00
01/09/2007,REP,Alliance Refining,7680.00
01/09/2007,REP,SK Energy,3499.00
01/09/2007,REP,Alliance Refining,7200.00
01/09/2007,REP,SK Energy,1067.00
01/09/2007,REP,Alliance Refining,5280.00
01/09/2007,RER,New Grade Energy,76064.00
01/09/2007,RER,Newgrade Energy Inc.,29570.00
01/09/2007,RER,Newgrade Energy Inc.,38581.00
01/09/2007,RER,Saudi Arabian Oil Company Rabagh,12230.00
01/09/2007,RER,Baiji Refinery,4128.00
01/09/2007,RER,Baiji Refinery,27974.00
01/09/2007,RER,Repsol Petroleo S.A,22888.00
01/09/2007,RER,Baiji Refinery,70786.00
01/09/2007,RER,Repsol Petroleo S.A,16315.00
01/09/2007,RER,Johnson Matthey Chemicals India,7863.00
01/09/2007,RER,Repsol Petroleo S.A,25315.00
01/09/2007,RER,Repsol Petroleo S.A,54219.00
01/09/2007,RER,Repsol Petroleo S.A,1572.00
01/09/2007,RER,Johnson Matthey Chemicals India,16109.00
01/09/2007,RER,Preem Petroleum AB (publ),352261.00
01/09/2007,RER,Johnson Matthey Chemicals India,26003.00
01/09/2007,RER,Repsol Petroleo S.A,119030.00
01/09/2007,RER,Baiji Refinery,40267.00
01/09/2007,RER,Baiji Refinery,142837.00
01/09/2007,RER,Johnson Matthey Chemicals India,54037.00
01/09/2007,RER,Catal International Ltd,525.00
01/09/2007,RHP,KNPC,50990.00
01/09/2007,RHP,KNPC,50101.00
01/09/2007,RNP,Ergon Refining,50093.00
01/09/2007,RNP,Ergon Refining,6950.00
01/09/2007,RNP,Ergon Refining,21927.00
01/09/2007,RNP,Ergon Refining,684.00
01/09/2007,RNP,Ergon Refining,654.00
01/09/2007,AM,Kemira Growhow UK Ltd,11000.00
01/09/2007,AM,Qatar Fertiliser Co (SAQ),84460.00
01/09/2007,AM,EPE Fertial SPA,0.00
01/09/2007,AM,Saudi Arabian Fertiliser Co,0.00
01/09/2007,GP,BP Exploration Operating Co Ltd,1038.00
01/09/2007,GP,BP Exploration Operating Co Ltd,59115.00
01/09/2007,GP,Star Energy UK Onshore Ltd,4850.00
01/09/2007,GP,TAQA Energy B.V.,42140.00
01/09/2007,GTL,PetroSA,40464.00
01/09/2007,GTL,Statoil GTL AS,40464.00
01/09/2007,GTL,Davy Process Technology Ltd,175000.00
01/09/2007,ME,Methanol Holdings (Trinidad) Ltd,32276.00
01/09/2007,ME,Lanzhou Bluestar Chemical,539866.00
01/09/2007,ME,Harbin Gasification,604744.00
01/09/2007,ME,Statoil ASA,37339.00
01/09/2007,ME,Linde Process Technologies India,0.00
01/09/2007,ME,Baotou Shenhua Coal,1245456.00
01/09/2007,ME,Baotou Shenhua Coal,591785.00
01/09/2007,ME,Qinghai Zhonghao Natural Gas,495343.00
01/09/2007,ME,Zhongyuan Methanol Project,57078.00
01/09/2007,REI,Praxair,26390.00
01/09/2007,REI,Praxair,900.00
01/09/2007,REI,Praxair,20.00
01/09/2007,REI,Praxair,51.00
01/09/2007,REI,"Air Products and Chemicals, Inc.",7995.00
01/09/2007,REI,"Air Products and Chemicals, Inc.",9248.00
01/09/2007,REI,BOC Gases Korea Co Ltd,0.00
01/09/2007,REP,Petroplus Refining Teesside Ltd,45948.00
01/09/2007,RER,Newgrade Energy Inc.,7.00
01/09/2007,RER,PKN Orlen,20503.00
01/09/2007,RER,The New Zealand Refining Company,0.00
01/09/2007,RET,The Hong Kong & China Gas Co. Ltd,50000.00
01/10/2007,NAC,Jinxiang Stock Co Ltd,6465.00
01/10/2007,NAC,Jinxiang Stock Co Ltd,431.00
01/10/2007,NAC,Fertilizers & Chemicals Ltd.,5992.00
01/10/2007,NAC,Jinxiang Stock Co Ltd,99124.00
01/10/2007,NAC,Jinxiang Stock Co Ltd,9826.00
01/10/2007,NAC,Jinxiang Stock Co Ltd,862.00
01/10/2007,NAC,Jinxiang Stock Co Ltd,893.00
01/10/2007,GTL,Shaanxi Golden Nest Investment,50310.00
01/10/2007,GTL,Shaanxi Golden Nest Investment,17065.00
01/10/2007,REI,Air Products (Pernis) B.V.,-1462.00
01/10/2007,REI,Magazzino Ravenna Rivoira,4885.00
01/10/2007,RNP,Lion Oil Company,37816.00
01/10/2007,REI,"Air Products and Chemicals, Inc.",16724.00
01/10/2007,REI,Air Products (Pernis) B.V.,-28967.00
01/10/2007,RNP,Ergon Refining,3168.00
01/10/2007,REI,Air Products & Chemicals,0.00
01/10/2007,ME,Coogee Energy Pty. Ltd,50392.00
01/10/2007,ME,Coogee Energy Pty. Ltd,11679.00
01/10/2007,RNP,Lion Oil Company,39179.00
01/10/2007,REI,Air Products (Pernis) B.V.,-20352.00
01/10/2007,AM,MOPCO,119145.00
01/10/2007,AM,MOPCO,119145.00
01/10/2007,RER,"Petroleos del Norte S,A.",53304.00
01/10/2007,ME,Prosint Produtos Sintericos S/A,51444.00
01/10/2007,AM,Queensland nickel Pty Ltd,6700.00
01/10/2007,RER,Slovnaft AS,90765.00
01/10/2007,REH,Tennessee Eastman Co.,16109.00
01/10/2007,REP,Esso Italiana Srl,86287.00
01/10/2007,REI,Praxair,15699.00
01/10/2007,RER,Valero Refining Co. - CA,30837.00
01/10/2007,RER,Valero Refining Co. - CA,30837.00
01/10/2007,RER,ConocoPhillips,42268.00
01/10/2007,RNP,Lion Oil Company,25505.00
01/10/2007,REI,Air Products & Chemicals,42331.00
01/10/2007,AM,Qatar Fertiliser Co (SAQ),117393.00
01/10/2007,REI,Praxair,13456.00
01/10/2007,RER,Valero Refining Co. - CA,123347.00
01/10/2007,RER,Valero Refining Co. - CA,123347.00
01/10/2007,RNP,Reliance Industries,66494.00
01/10/2007,REH,Tennessee Eastman Co.,18108.00
01/10/2007,RER,KNPC MAA,41881.00
01/10/2007,REI,Praxair,5838.00
01/10/2007,REP,Esso Italiana Srl,20950.00
01/10/2007,ME,Prosint Produtos Sintericos S/A,64708.00
01/10/2007,RER,"Petroleos del Norte S,A.",141885.00
01/10/2007,ME,Prosint Produtos Sintericos S/A,19527.00
01/10/2007,AM,Queensland nickel Pty Ltd,6899.00
01/10/2007,RER,Slovnaft AS,124581.00
01/10/2007,RER,ConocoPhillips,5425.00
01/10/2007,REP,Total Raffinaderij Antwerpen NV,79173.00
01/10/2007,REP,PCK Raffinerie GmbH,34152.00
01/10/2007,REP,Statoil ASA Mongstadt,18088.00
01/10/2007,RNP,Lion Oil Company,22615.00
01/10/2007,REH,Tennessee Eastman Co.,22768.00
01/10/2007,RNP,Lion Oil Company,29305.00
01/10/2007,RNP,Reliance Industries,48628.00
01/10/2007,REH,Dongyang Chechul Chemicals - Kunsan,31672.00
01/10/2007,REI,Oy AGA AB,7391.00
01/10/2007,RNP,Reliance Industries,11859.00
01/10/2007,REI,Air Products,153731.00
01/10/2007,REI,Air Products,56700.00
01/10/2007,REH,Alfa Aesar,3471.00
01/10/2007,AM,MOPCO,6722.00
01/10/2007,RER,KNPC MAA,227083.00
01/10/2007,RER,Indian Oil Corporation,215325.00
01/10/2007,REI,Air Products (Pernis) B.V.,-3903.00
01/10/2007,REP,Esso Italiana Srl,43805.00
01/10/2007,REP,Marathon Oil Company,12418.00
01/10/2007,GP,Questar Pipeline Company,18655.00
01/10/2007,CO2,Consorgas Srl,15858.00
01/10/2007,CO2,Keyera Rimbey Gas Plant,93380.00
01/10/2007,GP,Chevron Thailand Exploration and,47885.00
01/10/2007,GP,ExxonMobil Prod. Deutschland,12424.00
01/10/2007,GP,ConocoPhillips Indonesia Inc Ltd,259047.00
01/10/2007,GP,Statoil ASA,-464800.00
01/10/2007,GP,Statoil ASA,324356.00
01/10/2007,GP,Production Services Network,304200.00
01/10/2007,GP,OMV Austria Exploration &,356399.00
01/10/2007,RNP,Reliance Industries,1983.00
01/10/2007,RNP,Lion Oil Company,719.00
01/10/2007,AM,Saudi Arabian Fertiliser Co,5860.00
01/10/2007,RNP,Reliance Industries,1983.00
01/10/2007,RNP,Lion Oil Company,1389.00
01/10/2007,REH,Tennessee Eastman Co.,277.00
01/10/2007,REH,Tennessee Eastman Co.,173.00
01/10/2007,GP,MOBIL NORTH SEA LLC,4608.00
01/10/2007,REH,Tennessee Eastman Co.,691.00
01/10/2007,REP,Esso Italiana Srl,19252.00
01/10/2007,REP,Marathon Oil Company,17355.00
01/10/2007,REP,PCK Raffinerie GmbH,1608.00
01/10/2007,RNP,Reliance Industries,4035.00
01/10/2007,REI,Praxair,1001.00
01/10/2007,REH,Tennessee Eastman Co.,34464.00
01/10/2007,RNP,Reliance Industries,1366.00
01/10/2007,GP,Production Services Network,1118.00
01/10/2007,GP,Chevron Thailand Exploration and,389.00
01/10/2007,GP,ConocoPhillips Indonesia Inc Ltd,6097.00
01/10/2007,GP,ConocoPhillips Indonesia Inc Ltd,0.00
01/10/2007,GP,DIALOG SYSTEMS PTE LTD,0.00
01/10/2007,GP,Chevron Thailand Exploration and,1362.00
01/10/2007,RNP,Reliance Industries,1366.00
01/10/2007,RNP,Reliance Industries,1366.00
01/10/2007,GP,Chevron Thailand Exploration and,1856.00
01/10/2007,GP,MOBIL NORTH SEA LLC,14880.00
01/10/2007,GP,Production Services Network,1134.00
01/10/2007,GP,Chevron Thailand Exploration and,1210.00
01/10/2007,GP,ConocoPhillips Indonesia Inc Ltd,1889.00
01/10/2007,GP,MOBIL NORTH SEA LLC,3808.00
01/10/2007,RHP,ExxonMobil,5339.00
01/10/2007,REI,Compania de Hidrogeno,107702.00
01/10/2007,RER,BP Products North America Inc.,5200.00
01/10/2007,RER,BP Products North America Inc.,41474.00
01/10/2007,RER,BP Products North America Inc.,40770.00
01/10/2007,ME,Prosint Produtos Sintericos S/A,979.00
01/10/2007,GTL,PetroSA,31916.00
01/10/2007,GTL,Statoil GTL AS,31916.00
01/10/2007,RET,The Hong Kong & China Gas Co. Ltd,36408.00
01/10/2007,ME,Prosint Productos Sinteticos S.A.,4492.00
01/10/2007,ME,Salalah Methanol Company,15000.00
01/10/2007,RER,BP Oil Refineria de Castellon SA,13957.00
01/10/2007,RER,BP Oil Refineria de Castellon SA,10468.00
01/10/2007,RER,KNPC MAB,16950.00
01/10/2007,RER,KNPC MAB,3600.00
01/10/2007,NAC,Fertilizers & Chemicals Ltd.,200.00
01/10/2007,NAC,Jinxiang Stock Co Ltd,154.00
01/10/2007,NAC,Jinxiang Stock Co Ltd,1587.00
01/10/2007,NAC,Fertilizers & Chemicals Ltd.,354.00
01/10/2007,ME,Zhongyuan Methanol Project,56518.00
01/11/2007,NAC,Tianji Coal Company,17865.00
01/11/2007,NAC,Tianji Coal Company,133985.00
